date,white,white_elo,black,black_elo,opening
2021.03.16,Super_Nova_Cat,1662,TurkGambit,1669,"Bongcloud Attack"
2021.03.16,Megalokom,1256,BHARATX,1314,"Bongcloud Attack"
2021.03.16,DoYouKnowWhoIAm,1687,stevigvolkoren,1712,"Bongcloud Attack"
2021.03.16,SmokingBongCloud,962,ookekecimm,878,"Bongcloud Attack"
2021.03.16,stabswache,1752,Sviatoslavv,1756,"Bongcloud Attack"
2021.03.16,Yudichess007,1692,dinostroc,1602,"Bongcloud Attack"
2021.03.16,mysacek1414,2196,Bekjan880424,2089,"Bongcloud Attack"
2021.03.16,DionDenzelAdvincula,1826,aljo-rein03,1762,"Bongcloud Attack"
2021.03.16,kedarsid,1691,Weylyn,1670,"Bongcloud Attack"
2021.03.16,MagicianFromRigaa,1356,PrashantYadav,1394,"Bongcloud Attack"
2021.03.16,SahMatosevic,1282,amn9,1378,"Bongcloud Attack"
2021.03.16,Good_dogie,1230,Alaa_Mouh,1208,"Bongcloud Attack"
2021.03.16,hilfigertout,1356,Hasumfiat,1361,"Bongcloud Attack"
2021.03.16,streuselflusen_3,1466,Sukh466,1400,"Bongcloud Attack"
2021.03.16,hilfigertout,1362,estaquirot,1401,"Bongcloud Attack"
2021.03.16,charliekm,1144,Pustek888,1194,"Bongcloud Attack"
2021.03.16,Nirodho,1652,Sujoyfema,1613,"Bongcloud Attack"
2021.03.16,Morinv,942,simopax,910,"Bongcloud Attack"
2021.03.16,SahMatosevic,1274,amn9,1387,"Bongcloud Attack"
2021.03.16,hilfigertout,1357,georginho1,1348,"Bongcloud Attack"
2021.03.16,JustDiyey2001,1411,bahadrbedir,1351,"Bongcloud Attack"
2021.03.16,Rojillo,1654,brongondwana,1664,"Bongcloud Attack"
2021.03.16,AnonymousChess69,1114,hamzasuphi,1239,"Bongcloud Attack"
2021.03.16,Catonestoico,1652,WINLOSEDRAW2,1665,"Bongcloud Attack"
2021.03.16,LokeshPant80,807,ySolydao,657,"Bongcloud Attack"
2021.03.16,Djuff,1138,ZzarraackK,1240,"Bongcloud Attack"
2021.03.16,Nstedma,1118,Hasrustaqi,1156,"Bongcloud Attack"
2021.03.16,gepetro,1902,ACpantoja,2149,"Bongcloud Attack"
2021.03.16,dyaz19,1230,SzymonSadej,1199,"Bongcloud Attack"
2021.03.16,dyaz19,1220,king7Illusion,1258,"Bongcloud Attack"
2021.03.16,dyaz19,1196,ErolG,1238,"Bongcloud Attack"
2021.03.16,dyaz19,1162,Hindus,1191,"Bongcloud Attack"
2021.03.16,Tungaa,1574,IghtBet2004,1556,"Bongcloud Attack"
2021.03.16,hmbrick,1359,tectum,1331,"Bongcloud Attack"
2021.03.16,on3iropolos,919,domman99,826,"Bongcloud Attack"
2021.03.16,SmokingBongCloud,941,iLoveYuki,963,"Bongcloud Attack"
2021.03.16,AdMemon108,1473,georgi54,1431,"Bongcloud Attack"
2021.03.16,SmokingBongCloud,960,ninaqvel,981,"Bongcloud Attack"
2021.03.16,Marouanefauzi,986,aerisch,1039,"Bongcloud Attack"
2021.03.16,Djuff,1146,Trandongson12345,1237,"Bongcloud Attack"
2021.03.16,JohnnyBongcloud,1439,Pcras,1584,"Bongcloud Attack"
2021.03.16,aryansnair,1370,cocoyolive,1898,"Bongcloud Attack"
2021.03.16,JohnnyBongcloud,1304,HY2010,1248,"Bongcloud Attack"
2021.03.16,TanayBanaudha,1678,CharlieDontSurf,1646,"Bongcloud Attack"
2021.03.16,Lysandre_Ulma,1190,markregor,1166,"Bongcloud Attack"
2021.03.16,JohnnyBongcloud,1235,ton0,1185,"Bongcloud Attack"
2021.03.16,rk22plays,1216,Zad2,1190,"Bongcloud Attack"
2021.03.16,fahim123,1090,LostInChessJR,1038,"Bongcloud Attack"
2021.03.16,Sreerookie,986,Kolafi123,1088,"Bongcloud Attack"
2021.03.16,PunisherOG,1500,Whitesave,1219,"Bongcloud Attack"
2021.03.16,Dawj1,903,isabelaas,847,"Bongcloud Attack"
2021.03.16,JuliusCaesar1,1918,Murugan23,1920,"Bongcloud Attack"
2021.03.16,CivicFinch,1042,Chris_Sevilla_13,1068,"Bongcloud Attack"
2021.03.16,Dawj1,896,Atros12,966,"Bongcloud Attack"
2021.03.16,Knightbright49,1055,DrPepega,1055,"Bongcloud Attack"
2021.03.16,Nsabe,1953,Gueguense,1945,"Bongcloud Attack"
2021.03.16,dragon1800,1684,BikashS,1619,"Bongcloud Attack"
2021.03.16,kaptsov,1892,javadjafari86,1890,"Bongcloud Attack"
2021.03.16,Hackerperson420,668,Vahedeh,691,"Bongcloud Attack"
2021.03.16,dragonrojorey,1498,Levin_Halbach,1528,"Bongcloud Attack"
2021.03.16,Sigurdmofo,1355,noobyra,1269,"Bongcloud Attack"
2021.03.16,JABastos,843,SliceOfChess1,717,"Bongcloud Attack"
2021.03.16,charliekm,1151,doppelg1nger,1109,"Bongcloud Attack"
2021.03.16,HikarusDad,980,Houzizzz,853,"Bongcloud Attack"
2021.03.16,janpoo123,1118,JaimeChess1,1073,"Bongcloud Attack"
2021.03.16,Smurfer200,1212,MasterPinky,1148,"Bongcloud Attack"
2021.03.16,Smurfer200,1201,Cdecesar,1199,"Bongcloud Attack"
2021.03.16,The_Roy,1593,witekszachy,1504,"Bongcloud Attack"
2021.03.16,itsbenbrown445,978,Pico_Paco,975,"Bongcloud Attack"
2021.03.16,rem_tolka,1000,Omertr34,1001,"Bongcloud Attack"
2021.03.16,Smurfer200,1189,Cdecesar,1211,"Bongcloud Attack"
2021.03.16,Alpmehmet,831,zumracalik,1258,"Bongcloud Attack"
2021.03.16,Smurfer200,1179,Cdecesar,1222,"Bongcloud Attack"
2021.03.16,Smurfer200,1169,Cdecesar,1232,"Bongcloud Attack"
2021.03.16,Smurfer200,1160,Cdecesar,1241,"Bongcloud Attack"
2021.03.16,Smurfer200,1151,Cdecesar,1250,"Bongcloud Attack"
2021.03.16,The_Roy,1603,witekszachy,1496,"Bongcloud Attack"
2021.03.16,Smurfer200,1143,Cdecesar,1259,"Bongcloud Attack"
2021.03.16,Judely21,1514,Free_kill,1504,"Bongcloud Attack"
2021.03.16,HEKPOMAHT228,1727,Luis-is-a-Genius,1694,"Bongcloud Attack"
2021.03.16,wesw,1447,ARiddles,1496,"Bongcloud Attack"
2021.03.16,DionDenzelAdvincula,1841,faiprayogo,1876,"Bongcloud Attack"
2021.03.16,Taubenblau,1459,BTPAgriculteur,1441,"Bongcloud Attack"
2021.03.16,trollathon,1039,giovanni1975,1031,"Bongcloud Attack"
2021.03.16,Hyperuser,1408,OlaCh,1237,"Bongcloud Attack"
2021.03.16,HikarusDad,984,arturoliverga,904,"Bongcloud Attack"
2021.03.16,plerr,1916,Fettberg,1908,"Bongcloud Attack"
2021.03.16,chess_of_God,2337,Jamik13,2371,"Bongcloud Attack"
2021.03.16,ALBAYRAGH,1584,Thurin,1600,"Bongcloud Attack"
2021.03.16,JohnnyBongcloud,1219,Heisen_berg,1284,"Bongcloud Attack"
2021.03.16,MArtY6996,1691,Zuala-7_Cck,1677,"Bongcloud Attack"
2021.03.16,Coffin33,1029,Jasiu,1117,"Bongcloud Attack"
2021.03.16,z00albin,2026,RUBENOCKV,1890,"Bongcloud Attack"
2021.03.16,El_Sucio_Dan,1216,LordChess777,1617,"Bongcloud Attack"
2021.03.16,trollathon,995,Sabir1997,1100,"Bongcloud Attack"
2021.03.16,LilNamey,1107,MrCoool,970,"Bongcloud Attack"
2021.03.16,JohnnyBongcloud,1168,Heisen_berg,1293,"Bongcloud Attack"
2021.03.16,king_kaunen,1111,promethey,1162,"Bongcloud Attack"
2021.03.16,NihilVEVO,657,ilgaryis,692,"Bongcloud Attack"
2021.03.16,Stiles_Stillinski24,1157,Ares0734,1137,"Bongcloud Attack"
2021.03.16,gaurang2801,1140,JustMessinAroundB,1143,"Bongcloud Attack"
2021.03.16,demirylmz,1168,jdalanis,1153,"Bongcloud Attack"
2021.03.16,Stiles_Stillinski24,1148,Chorchegm,1170,"Bongcloud Attack"
2021.03.16,Aletzu,1000,DavidLinaresVargas,1032,"Bongcloud Attack"
2021.03.16,PhantomMirror,752,std295,814,"Bongcloud Attack"
2021.03.16,PeixePescador,1711,mobios,1714,"Bongcloud Attack"
2021.03.16,leonberginkoira,1024,Rumeysa19,1001,"Bongcloud Attack"
2021.03.16,NihilVEVO,632,AlHeid,724,"Bongcloud Attack"
2021.03.16,AJbaj,1219,leoniswild,1211,"Bongcloud Attack"
2021.03.16,kutkiwi,2257,ozgrandmaster,2183,"Bongcloud Attack"
2021.03.16,SmokingBongCloud,1005,Chesscel92,1003,"Bongcloud Attack"
2021.03.16,petocho8,1335,ddk1,1380,"Bongcloud Attack"
2021.03.16,kisgels,1288,KoHMuN,1273,"Bongcloud Attack"
2021.03.16,mlodymsz,1296,Vnogaga,1345,"Bongcloud Attack"
2021.03.16,Megalokom,1269,siroja_30,1308,"Bongcloud Attack"
2021.03.16,Stinkyfrenchguy,1063,Tiguan18,1148,"Bongcloud Attack"
2021.03.16,osmanbacker,1142,Pche84,1117,"Bongcloud Attack"
2021.03.16,PrincessFireHydrant,1082,ioanis,1078,"Bongcloud Attack"
2021.03.16,YT_RDC,972,ioanis,1072,"Bongcloud Attack"
2021.03.16,SmidgetLord324,1170,chemistry21,1078,"Bongcloud Attack"
2021.03.16,cchitundu,1261,NurbeKZ,1268,"Bongcloud Attack"
2021.03.16,MintyRice187,979,KevveK,969,"Bongcloud Attack"
2021.03.16,Zeno777,1534,YK1083,1424,"Bongcloud Attack"
2021.03.16,AhmetDS,865,Karadarf,876,"Bongcloud Attack"
2021.03.16,thenightshifter,1036,sahinnnnn,939,"Bongcloud Attack"
2021.03.16,SmidgetLord324,1169,bl4s,1143,"Bongcloud Attack"
2021.03.16,PCSChessClub,2196,CopiousDragon,914,"Bongcloud Attack"
2021.03.16,Marcon22,931,challmeCOD1v1,835,"Bongcloud Attack"
2021.03.16,LukeTheHawk,2104,Melissaparenti,1472,"Bongcloud Attack"
2021.03.16,Marcon22,951,GT2894,858,"Bongcloud Attack"
2021.03.16,mic50,969,BayVanyu,956,"Bongcloud Attack"
2021.03.16,rookiejackal,1814,sehafn,1816,"Bongcloud Attack"
2021.03.16,Bigdan88,1276,DABASSka,1219,"Bongcloud Attack"
2021.03.16,LukeTheHawk,2187,GiorgioBert,1301,"Bongcloud Attack"
2021.03.16,on3iropolos,922,MarySarah,869,"Bongcloud Attack"
2021.03.16,huhq,1407,SHAKKI-ISMO,1466,"Bongcloud Attack"
2021.03.16,Dom_Pedro_II,812,chat_noir_pl,889,"Bongcloud Attack"
2021.03.16,mattpk,1580,sebastian_989,1600,"Bongcloud Attack"
2021.03.16,Puredevil,1458,dg_gambit,1557,"Bongcloud Attack"
2021.03.16,stepladder,899,leandro89AH,918,"Bongcloud Attack"
2021.03.16,gaurang2801,1141,bearsbeetsbg,1158,"Bongcloud Attack"
2021.03.16,BlueGoddess,860,Saifmak,906,"Bongcloud Attack"
2021.03.16,philhobs,1457,RAJ204,1408,"Bongcloud Attack"
2021.03.16,stepladder,893,Kravtsov,1404,"Bongcloud Attack"
2021.03.16,Far0sh,1231,purayah25,1296,"Bongcloud Attack"
2021.03.16,stepladder,893,NikolaiValutov,1453,"Bongcloud Attack"
2021.03.16,thedanfrom91,1058,benjamo89,970,"Bongcloud Attack"
2021.03.16,gaston5,1032,pd_freire,1032,"Bongcloud Attack"
2021.03.16,hexold,935,rowlie101,1015,"Bongcloud Attack"
2021.03.16,Marcon22,965,Cryiks,1042,"Bongcloud Attack"
2021.03.16,duchsvaty,1552,berberoglu11,1521,"Bongcloud Attack"
2021.03.16,LaximeMachierVagrave,1628,KirillG,1717,"Bongcloud Attack"
2021.03.16,bigmac95,1017,kekw600,1045,"Bongcloud Attack"
2021.03.16,Super_Nova_Cat,1664,Victorkrrizo,1604,"Bongcloud Attack"
2021.03.16,Ahmetrkt,935,Andyvalcarcel,945,"Bongcloud Attack"
2021.03.16,Themystery61,1374,WoburnToJa,1338,"Bongcloud Attack"
2021.03.16,Super_Nova_Cat,1657,shahrouzab49,1638,"Bongcloud Attack"
2021.03.16,Bergkampbest10,1002,Startree,968,"Bongcloud Attack"
2021.03.16,Far0sh,1283,ididnaat,1348,"Bongcloud Attack"
2021.03.16,Grobbomon,1431,Mo01009213816,1433,"Bongcloud Attack"
2021.03.16,omarshad,964,jristianow,1019,"Bongcloud Attack"
2021.03.16,Marcon22,1009,Qbicx,1039,"Bongcloud Attack"
2021.03.16,Rf3t33,1519,Baahu,1505,"Bongcloud Attack"
2021.03.16,Grampet,696,DJCamaro,816,"Bongcloud Attack"
2021.03.16,gbxres,1535,happyhippocampus,1472,"Bongcloud Attack"
2021.03.16,noperider,703,Spites,732,"Bongcloud Attack"
2021.03.16,Snowlions,959,saidbitw,828,"Bongcloud Attack"
2021.03.16,NARANJANARANJA,2046,Madness2020,2089,"Bongcloud Attack"
2021.03.16,Mohammad_najemeddin,1696,prabhans,1675,"Bongcloud Attack"
2021.03.16,GreenDR,988,mannitor,954,"Bongcloud Attack"
2021.03.16,sofakingdavid,1405,MeghanaPawan,1357,"Bongcloud Attack"
2021.03.16,ani5905,1007,JakobSchleh,894,"Bongcloud Attack"
2021.03.16,ygrtf,1640,SantiagoReyesVzla,1632,"Bongcloud Attack"
2021.03.16,ygrtf,1634,chicodagrota,1700,"Bongcloud Attack"
2021.03.16,aytek13,1297,Ulroyg,1303,"Bongcloud Attack"
2021.03.16,aytek13,1286,MustafaEren_Aydin56,1272,"Bongcloud Attack"
2021.03.16,lifestarse,1205,AndersKastet,1182,"Bongcloud Attack"
2021.03.16,Indiancat,2251,nimzoindian35,2144,"Bongcloud Attack"
2021.03.16,SmidgetLord324,1174,Kaki_amirali1234,1105,"Bongcloud Attack"
2021.03.16,A1723,1126,Ekke45,1170,"Bongcloud Attack"
2021.03.16,dpatr004,1404,Jrboehrer,1324,"Bongcloud Attack"
2021.03.16,batuhanaydn,1208,Gf310185,1265,"Bongcloud Attack"
2021.03.16,thomaskevinjudas,1202,ajcmrl,1130,"Bongcloud Attack"
2021.03.16,gregjacko1,1105,Kuain96,1105,"Bongcloud Attack"
2021.03.16,dpatr004,1397,efgieha,1419,"Bongcloud Attack"
2021.03.16,Roix0305,1363,andryushkaa,1295,"Bongcloud Attack"
2021.03.16,BongcloudChallenge,1559,Gideom,1534,"Bongcloud Attack"
2021.03.16,Roix0305,1356,Murdabarz,1460,"Bongcloud Attack"
2021.03.16,Olaug,1228,TuPapaSoyYo,1232,"Bongcloud Attack"
2021.03.16,dpatr004,1403,mjpider,1329,"Bongcloud Attack"
2021.03.16,WhiteOrTroll,1500,matej_peshevski,1245,"Bongcloud Attack"
2021.03.16,carrio6,1812,ivanbasov1981,1793,"Bongcloud Attack"
2021.03.16,jasonf7,964,bennywatts8074,874,"Bongcloud Attack"
2021.03.16,checkcheckdevil,1194,ferhatdgr,1186,"Bongcloud Attack"
2021.03.16,leyla20,1417,juanje,1363,"Bongcloud Attack"
2021.03.16,dpatr004,1401,gosores19,1386,"Bongcloud Attack"
2021.03.16,rochbr,1162,itay-gershon,1219,"Bongcloud Attack"
2021.03.16,BongcloudChallenge,1366,Legromante,1279,"Bongcloud Attack"
2021.03.16,rochbr,875,the_misha,832,"Bongcloud Attack"
2021.03.16,jasonf7,963,TOMMY65,957,"Bongcloud Attack"
2021.03.16,BongcloudChallenge,1474,dzikakaczka,1432,"Bongcloud Attack"
2021.03.16,OliversArmy69,1160,thomasdavid10,1128,"Bongcloud Attack"
2021.03.16,rochbr,818,AnDrEsMaRiAnOaLoNsO,757,"Bongcloud Attack"
2021.03.16,jasonf7,964,laurent_paris,1078,"Bongcloud Attack"
2021.03.16,b3nji55555,1127,kiekkegard,1205,"Bongcloud Attack"
2021.03.16,dav3199,2098,kingsattacker,2146,"Bongcloud Attack"
2021.03.16,amansour92,1369,espirituaventurero,1371,"Bongcloud Attack"
2021.03.16,BongcloudChallenge,1468,mmoesche,1368,"Bongcloud Attack"
2021.03.16,OliversArmy69,1177,Afidan,1210,"Bongcloud Attack"
2021.03.16,b3nji55555,1122,PabloVallejo_25,1105,"Bongcloud Attack"
2021.03.16,seba2454,1918,UnholyCannoli,1887,"Bongcloud Attack"
2021.03.16,jasonf7,971,mrtongas,1087,"Bongcloud Attack"
2021.03.16,drake_01,1522,davidkies,1531,"Bongcloud Attack"
2021.03.16,FreddyBongcloud,2022,enes2172,2051,"Bongcloud Attack"
2021.03.16,erkikko,1294,tilcordes,1289,"Bongcloud Attack"
2021.03.16,marchaasd,1203,Nikolakg,1213,"Bongcloud Attack"
2021.03.16,VincentCespedes,1419,XCO1978,1445,"Bongcloud Attack"
2021.03.16,happyidiot1,1849,chessis1,1509,"Bongcloud Attack"
2021.03.16,benaionptk,1179,asma57,1215,"Bongcloud Attack"
2021.03.16,osmanbacker,1165,gucio1499,1120,"Bongcloud Attack"
2021.03.16,kakemot,673,benprice,786,"Bongcloud Attack"
2021.03.16,Stonky_the_Donkey,1241,metaforainconexa,1181,"Bongcloud Attack"
2021.03.16,mamula2023,1134,kkontkane,1140,"Bongcloud Attack"
2021.03.16,Charlesworth15,1595,darcraft,1600,"Bongcloud Attack"
2021.03.16,tryharding_noob,967,rafaelsalesx,957,"Bongcloud Attack"
2021.03.16,osmanbacker,1158,leonperi,1194,"Bongcloud Attack"
2021.03.16,fizmez,1517,BoiBoiDoi1,1507,"Bongcloud Attack"
2021.03.16,Puredevil,1442,Zoran90,1622,"Bongcloud Attack"
2021.03.16,Joseph2205,1299,totillas,1327,"Bongcloud Attack"
2021.03.16,Ecological,929,Drutz,924,"Bongcloud Attack"
2021.03.16,maryizeldurandiaz,1222,CinthiaCahuantziT,1712,"Bongcloud Attack"
2021.03.16,Rimio,1154,Verittus,1245,"Bongcloud Attack"
2021.03.16,spezipapi,674,r3luch,790,"Bongcloud Attack"
2021.03.16,fizmez,1517,MikeTheRoof,1504,"Bongcloud Attack"
2021.03.16,ISacQueen,1654,aylisa,1624,"Bongcloud Attack"
2021.03.16,farmat,1265,aferolkay,1224,"Bongcloud Attack"
2021.03.16,maraspoli,1775,Diego_Teixeira,1778,"Bongcloud Attack"
2021.03.16,mobra7,1119,Kuzmin_I,1154,"Bongcloud Attack"
2021.03.16,osmanbacker,1175,Vasil_77,1233,"Bongcloud Attack"
2021.03.16,saief-abbassi95,1766,SorryBadInternet,1723,"Bongcloud Attack"
2021.03.16,ya_es_mate,1898,MarcelaCP,1845,"Bongcloud Attack"
2021.03.16,Marcon22,1013,Trzy333,1129,"Bongcloud Attack"
2021.03.16,igor08747,1551,Luis_Perez70,1703,"Bongcloud Attack"
2021.03.16,Clubhuizachess,1948,RAFAELRIVERA,1556,"Bongcloud Attack"
2021.03.16,RAFAELRIVERA,1555,Clubhuizachess,1949,"Bongcloud Attack"
2021.03.16,get_off_my_pawn,1066,RandomMovesOnly,1051,"Bongcloud Attack"
2021.03.16,Clubhuizachess,1950,masta3141,1973,"Bongcloud Attack"
2021.03.16,Kapouais,1294,eaglechessnxt,1220,"Bongcloud Attack"
2021.03.16,nicp00p,1329,Tsknkm,1357,"Bongcloud Attack"
2021.03.16,hardi2018,1757,brimo25,2038,"Bongcloud Attack"
2021.03.16,X_check_the_queen_X,1031,CemalSureya,1123,"Bongcloud Attack"
2021.03.16,get_off_my_pawn,1053,mutellimof1,1036,"Bongcloud Attack"
2021.03.16,Defragmentator,1798,Awiryanto123,1852,"Bongcloud Attack"
2021.03.16,SmartPopil,1845,Valladorn,1887,"Bongcloud Attack"
2021.03.16,Valladorn,1881,SmartPopil,1851,"Bongcloud Attack"
2021.03.16,LaximeMachierVagrave,1616,samivanlars,1580,"Bongcloud Attack"
2021.03.16,Alejano,1189,ferhatdgr,1198,"Bongcloud Attack"
2021.03.16,Gonzales95,1464,jerjer,1456,"Bongcloud Attack"
2021.03.16,Marcon22,981,mikademilo,984,"Bongcloud Attack"
2021.03.16,Alejano,1202,devlyn_21,1193,"Bongcloud Attack"
2021.03.16,Pradastein,1825,MAngel123,1824,"Bongcloud Attack"
2021.03.16,quality11,1029,DavidDaja,988,"Bongcloud Attack"
2021.03.16,hes-john,1716,takichi,1701,"Bongcloud Attack"
2021.03.16,drake_01,1507,Lorenzano123,1511,"Bongcloud Attack"
2021.03.16,chessgamer1992,1205,maklaus11,1219,"Bongcloud Attack"
2021.03.16,edercorreia2016,2118,comradeschess,2111,"Bongcloud Attack"
2021.03.16,potansiyelsizoyuncu,1695,htutsttt,1750,"Bongcloud Attack"
2021.03.16,hes-john,1723,Shabeenzu2,1737,"Bongcloud Attack"
2021.03.16,charliekm,1139,ctiber,1156,"Bongcloud Attack"
2021.03.16,goblue22496,1345,Peter_Saly,1333,"Bongcloud Attack"
2021.03.16,Arthanos1,1773,mgavalet,1705,"Bongcloud Attack"
2021.03.17,goblue22496,1355,LudovS,1256,"Bongcloud Attack"
2021.03.17,OliversArmy69,1161,Joel_2006,1194,"Bongcloud Attack"
2021.03.17,jasonf7,979,rubenalves02,1213,"Bongcloud Attack"
2021.03.17,Occidere8,1628,josesese,1567,"Bongcloud Attack"
2021.03.17,kikkomane,1391,luiswayne,1402,"Bongcloud Attack"
2021.03.17,OliversArmy69,1146,ENVIEW,1147,"Bongcloud Attack"
2021.03.17,Paulus,2137,vincentmia,2110,"Bongcloud Attack"
2021.03.17,kikkomane,1381,kasem19851111,1386,"Bongcloud Attack"
2021.03.17,romanfire,2086,CarlosERestrepo,1972,"Bongcloud Attack"
2021.03.17,Occidere8,1633,alkchess,1698,"Bongcloud Attack"
2021.03.17,OliversArmy69,1141,GCH33,1145,"Bongcloud Attack"
2021.03.17,Big_Papa99,1523,fishingforpawns,1205,"Bongcloud Attack"
2021.03.17,Ixoc,1643,jlpc,1652,"Bongcloud Attack"
2021.03.17,OliversArmy69,1135,Lycanthrope19,1229,"Bongcloud Attack"
2021.03.17,VladIPineta,1387,tommyp709,1498,"Bongcloud Attack"
2021.03.17,cimcime,1466,JackRyckman,1350,"Bongcloud Attack"
2021.03.17,DionDenzelAdvincula,1814,ArturoMoral25,1813,"Bongcloud Attack"
2021.03.17,charliekm,1116,CentauroRex,1231,"Bongcloud Attack"
2021.03.17,Peko_Peko_Peko,1266,eGirlOnline,1232,"Bongcloud Attack"
2021.03.17,kikkomane,1381,Emerson2016,1379,"Bongcloud Attack"
2021.03.17,OliversArmy69,1159,s_master_1000,1076,"Bongcloud Attack"
2021.03.17,kikkomane,1381,hussar,1321,"Bongcloud Attack"
2021.03.17,kikkomane,1386,leoscherer,1442,"Bongcloud Attack"
2021.03.17,bongclouder99,1501,keziae4,1494,"Bongcloud Attack"
2021.03.17,Peko_Peko_Peko,1272,blundo4fundo,1288,"Bongcloud Attack"
2021.03.17,kikkomane,1381,alvin_c_york,1447,"Bongcloud Attack"
2021.03.17,imachessman,1698,J062267,1659,"Bongcloud Attack"
2021.03.17,Eggvisp,922,gurkanal1212,791,"Bongcloud Attack"
2021.03.17,kikkomane,1385,aura_jahat,1372,"Bongcloud Attack"
2021.03.17,intj_17,1502,tobix7,1501,"Bongcloud Attack"
2021.03.17,onlycro,914,HudsonKahler,776,"Bongcloud Attack"
2021.03.17,ErnadAgovic,1094,Timr0d,1127,"Bongcloud Attack"
2021.03.17,kikkomane,1378,rj-renan,1432,"Bongcloud Attack"
2021.03.17,chewbean,1438,diegodestructo,1564,"Bongcloud Attack"
2021.03.17,carloscarlsen,1217,teninchshlong,1366,"Bongcloud Attack"
2021.03.17,intj_17,1485,utbk69,1458,"Bongcloud Attack"
2021.03.17,chewbean,1446,diegodestructo,1557,"Bongcloud Attack"
2021.03.17,Cirimico,1615,Endergm,1618,"Bongcloud Attack"
2021.03.17,kikkomane,1375,h2sykch,1392,"Bongcloud Attack"
2021.03.17,carloscarlsen,1222,EnderAydemir,1096,"Bongcloud Attack"
2021.03.17,kikkomane,1376,diogn,1416,"Bongcloud Attack"
2021.03.17,Marouanefauzi,997,Cosmokanysh,1007,"Bongcloud Attack"
2021.03.17,kikkomane,1382,rsunl,1370,"Bongcloud Attack"
2021.03.17,buchotron,1252,Evandrocvgnl,1244,"Bongcloud Attack"
2021.03.17,kikkomane,1382,Edwin231,1379,"Bongcloud Attack"
2021.03.17,Shrshy,1203,ShivanshiVerma,1170,"Bongcloud Attack"
2021.03.17,kikkomane,1372,BlackPawnWhiteKni,1390,"Bongcloud Attack"
2021.03.17,hgreer,1500,peluffo11,1462,"Bongcloud Attack"
2021.03.17,InHotep,1896,Knightmare999,1898,"Bongcloud Attack"
2021.03.17,mh15,898,saidchess,980,"Bongcloud Attack"
2021.03.17,Marouanefauzi,1014,PeterMajor,945,"Bongcloud Attack"
2021.03.17,DarnitWhy,738,jerrylion101,878,"Bongcloud Attack"
2021.03.17,Coockatoo,1025,npsel79,1073,"Bongcloud Attack"
2021.03.17,Marouanefauzi,1027,mrphcrpt,1050,"Bongcloud Attack"
2021.03.17,PeixePescador,1707,sherwinlemonde,1722,"Bongcloud Attack"
2021.03.17,Marouanefauzi,1021,RookHardCook,1004,"Bongcloud Attack"
2021.03.17,TorPlay,1110,alejovega,1116,"Bongcloud Attack"
2021.03.17,kikkomane,1390,LittleFischer21,1378,"Bongcloud Attack"
2021.03.17,kikkomane,1396,lSemenl,1375,"Bongcloud Attack"
2021.03.17,vijay-11,1595,lmtn,1508,"Bongcloud Attack"
2021.03.17,duckfan333,883,Goldenfist12,988,"Bongcloud Attack"
2021.03.17,kikkomane,1400,Tomzebim,1393,"Bongcloud Attack"
2021.03.17,Alejano,1205,giacomolo,1211,"Bongcloud Attack"
2021.03.17,MethMouth,1900,vi_que,1785,"Bongcloud Attack"
2021.03.17,karsh26,1456,Hortcat,1442,"Bongcloud Attack"
2021.03.17,kikkomane,1399,Aleks_59Perm,1378,"Bongcloud Attack"
2021.03.17,Rosmery95,2064,calvinelgenio,2066,"Bongcloud Attack"
2021.03.17,Electron19,1124,JrogerioG,1097,"Bongcloud Attack"
2021.03.17,bruMomentum,813,Okosan043,823,"Bongcloud Attack"
2021.03.17,kikkomane,1388,saenz027,1371,"Bongcloud Attack"
2021.03.17,kikkomane,1400,yasersanaee,1415,"Bongcloud Attack"
2021.03.17,MethMouth,1880,WellGyn,1843,"Bongcloud Attack"
2021.03.17,kikkomane,1396,RKrsnadasa,1401,"Bongcloud Attack"
2021.03.17,Yasakov88,1323,rezoner,1360,"Bongcloud Attack"
2021.03.17,IronSummit,1554,dmanko,1562,"Bongcloud Attack"
2021.03.17,Onii_chan_daisuki,1140,Satyam2652,1180,"Bongcloud Attack"
2021.03.17,AlphaPlatinum,1799,OldBenoniOnly,1766,"Bongcloud Attack"
2021.03.17,drdomaker,1136,SCMudur,1095,"Bongcloud Attack"
2021.03.17,kikkomane,1406,Farhan5,1400,"Bongcloud Attack"
2021.03.17,OldBenoniOnly,1767,Marrotz,1692,"Bongcloud Attack"
2021.03.17,bongclouddraw,1303,Jovatov,1304,"Bongcloud Attack"
2021.03.17,mcsalad,793,fledi76,1158,"Bongcloud Attack"
2021.03.17,kikkomane,1417,Saul8990,1411,"Bongcloud Attack"
2021.03.17,JohnnyBongcloud,1183,pesaze,1205,"Bongcloud Attack"
2021.03.17,bongclouddraw,1335,yatchi,1319,"Bongcloud Attack"
2021.03.17,mcsalad,794,wlfwlfwlf,912,"Bongcloud Attack"
2021.03.17,johnezequiel,1193,nidilat,1111,"Bongcloud Attack"
2021.03.17,kikkomane,1424,BlackPawnWhiteKni,1388,"Bongcloud Attack"
2021.03.17,bka98,865,Tonistylee,830,"Bongcloud Attack"
2021.03.17,stepladder,894,krishna1234567890,1063,"Bongcloud Attack"
2021.03.17,bka98,859,George1409,951,"Bongcloud Attack"
